contract_id,churn_original,churn_v4,churn_v5,churn_pm,desfecho_final,score_v4,score_v5,score_pm,faixa_5_v4,faixa_5_v5,faixa_5_pm,faixa_7_v4,faixa_7_v5,faixa_7_pm
422d49c0-a8fa-11f0-840c-6da9015df649-1,1,1,1,1,saiu_de_vez,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
423af480-da67-11ed-87c4-19bf1f0c27df-6,0,0,0,0,,637,671,722,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
424461a0-fa41-11ee-8b90-5ddf04740d37-2,0,0,0,0,,470,469,509,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
427bc410-1890-11f0-85c3-ffc60bd984de-1,1,0,0,0,voltou_pago,491,369,403,MEDIO,ALTO,MEDIO,MEDIO,ALTO,ALTO
43125590-18ce-11f0-905b-6568dea600d7-1,0,0,0,0,,328,352,362,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
434333e0-196e-11f0-abce-9d8d44dbe759-2,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
43533240-898b-11ef-bd48-cf52ea73829a-3,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
43dbd6c0-1934-11f0-893b-1350c83a6b19-2,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
440204b0-89df-11ef-92a2-090fd4afbd1d-3,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
44a50080-a8fa-11f0-aa75-23e43375f7ca-1,0,0,0,0,,526,501,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
44b32d90-dac1-11ed-b00a-f16e5087837f-3,0,0,0,0,,834,805,867,SEGURO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO,SEGURO
4544ae60-195c-11f0-91de-e36219893f07-1,0,0,0,0,,300,365,388,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
45cdb3b0-198c-11f0-8e06-f9233d43f7a7-1,0,0,0,0,,485,418,474,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,MEDIO
46692cd0-193e-11f0-9848-0fc2300c74ac-1,0,0,0,0,,644,599,636,BAIXO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
46eac3a0-1964-11f0-bf1a-796530dac28b-2,0,0,0,0,,674,670,722,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
472f1ce0-a8f1-11f0-980a-e951ed77b36d-1,0,0,0,0,,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
47356fe0-6a01-11ee-b09d-b30dab0ea8be-5,1,1,1,1,saiu_de_vez,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
47d94590-18a4-11f0-8922-2564ec2ce3f2-1,1,1,1,1,saiu_de_vez,527,422,427,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,ALTO
48a78060-e6da-11ee-96bc-db96cd959b3f-2,1,0,0,0,voltou_pago,827,518,612,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
48b57dc0-6a91-11ee-bfaf-c31fcb9916b7-5,0,0,0,0,,673,694,724,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
48e635b0-8a2e-11ef-b384-03a55f758f45-3,0,0,0,0,,573,664,698,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
49875070-1161-11f0-97ec-811dab9fcd10-2,1,0,0,0,voltou_pago,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
498cc490-6a89-11ee-bda9-510326a6f268-5,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4a5a3800-a897-11f0-914e-73e4040911aa-1,1,1,1,1,saiu_de_vez,551,475,510,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4aa6c790-a92a-11f0-9f10-897eb428dcba-1,0,0,0,0,,598,493,539,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
4ace4300-a8f9-11f0-a2ef-4d3645d47233-1,0,0,0,0,,553,475,498,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4b3c9590-1938-11f0-9767-33c18a2a0729-1,0,0,0,0,,554,551,616,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO,BAIXO
4b56d710-f9a0-11ee-b185-1f1041eafc3b-2,1,1,1,1,saiu_de_vez,669,683,758,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
4b7c1180-bc15-11ec-9168-cbcedd32ba30-4,0,0,0,0,,764,796,843,BAIXO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
4ba90330-152b-11f0-b3be-f1b76a849ed8-2,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4bbec9b0-a89a-11f0-9504-c123c4bf4dce-1,1,1,1,1,saiu_de_vez,601,492,506,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
4be57e90-a929-11f0-be02-9374371e838f-1,0,0,0,0,,555,588,627,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO,BAIXO
4c4f9af0-1932-11f0-8621-dd24d164acd5-1,0,0,0,0,,519,478,568,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4d5ec100-a93d-11f0-bb0c-49472f380b12-1,0,0,0,0,,606,526,576,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
4df479b0-a92f-11f0-a1f4-03ec2df345f7-1,0,0,0,0,,588,521,528,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
4e9ac0c0-8a56-11ef-87a5-0306c82174d9-3,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
4ffb6000-da26-11ed-a120-5550db6b864b-3,1,1,1,1,saiu_de_vez,526,521,543,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
51547860-dacb-11ed-915a-053242da4836-3,0,0,0,0,,630,684,766,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
52176b70-1950-11f0-bfa2-d5723a9b3905-2,0,0,0,0,,682,719,794,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO,MUITO BAIXO
52625e50-1928-11f0-8e1f-0da4173dde2e-1,1,1,1,1,saiu_de_vez,535,454,473,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
52781fa0-da01-11ed-b7dd-37945f2215f7-3,1,1,1,1,saiu_de_vez,409,435,440,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
52fb1ca0-4bf6-11ed-9f0f-13e710bb82bb-7,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
533602e0-fa8f-11ee-97ed-4d753c82531b-4,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
53726b90-a92f-11f0-8f0d-b9efb3e3215a-1,0,0,0,0,,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
538dbf90-18d3-11f0-b433-0159e08a0a55-1,1,1,1,1,saiu_de_vez,621,528,609,BAIXO,MEDIO,BAIXO,BAIXO,MEDIO,BAIXO
53ca86d0-dade-11ed-9798-8730bc2e8f6f-3,0,0,0,0,,709,726,850,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO,MUITO BAIXO
54bc9780-1863-11f0-b007-1f243f3ad764-1,1,1,1,1,saiu_de_vez,531,458,515,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5501f4f0-1913-11f0-8cfc-4d0b9a2ba2ac-1,0,0,0,0,,625,601,663,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
55088f60-a944-11f0-ad23-694fc7fe7638-1,0,0,0,0,,577,498,507,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
550a1d00-a8f7-11f0-b3a1-af1d041b771a-1,0,0,0,0,,571,542,569,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5552d4e0-a8ee-11f0-abd3-0daf6886bf7e-1,0,0,0,0,,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
556b4910-a8a5-11f0-ae7e-77771830f682-1,1,1,1,1,saiu_de_vez,576,492,516,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
55a0d890-a914-11f0-a1e4-471691b3c60b-1,0,0,0,0,,416,377,373,MEDIO,ALTO,ALTO,ALTO,ALTO,ALTO
561e0670-da5f-11ed-9510-ef1bfe41b1b5-3,0,0,0,0,,409,406,413,MEDIO,MEDIO,MEDIO,ALTO,ALTO,ALTO
56255d70-da33-11ed-90b8-378c7ab96889-3,1,1,1,1,saiu_de_vez,510,502,541,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5689af00-a871-11f0-8de3-fdfe55dc8610-1,1,1,1,1,saiu_de_vez,505,445,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
574c9c00-6a15-11ee-8ba4-81359cad269e-5,1,0,0,0,voltou_pago,692,690,784,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
58c439d0-a92e-11f0-be02-9374371e838f-1,0,0,0,0,,595,566,651,MEDIO,MEDIO,BAIXO,BAIXO,MEDIO,BAIXO
58c9cae0-a838-11f0-ad9b-c15ac4588908-1,1,1,1,1,saiu_de_vez,604,465,559,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
597fe330-a832-11f0-8d8b-0b7765290294-1,1,1,1,0,voltou_pago,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
59fbbb50-a921-11f0-85df-b180de1d5bb5-1,0,0,0,0,,540,469,475,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5a22f5c0-193f-11f0-9767-33c18a2a0729-1,0,0,0,0,,300,365,388,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
5a4e39c0-1966-11f0-8abe-15de5670e208-2,0,0,0,0,,656,631,710,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
5b32f010-a953-11f0-9946-43b667fb7533-1,0,0,0,0,,560,476,482,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5b3a3c50-a901-11f0-8ddc-b115f6e6f2a0-1,0,0,0,0,,596,581,686,MEDIO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
5b95a900-a820-11f0-95e1-f5abca97c246-1,1,1,1,1,saiu_de_vez,540,487,499,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5bd19410-69b6-11ee-a012-a5812ab146ae-5,1,1,1,1,saiu_de_vez,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5bda1210-1933-11f0-b168-7509c5df103b-1,0,0,0,0,,328,352,362,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
5d051c00-191c-11f0-b15b-c9581f8c9cc7-2,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5d7e40e0-189e-11f0-b2b1-0db38d2a13fc-1,1,1,1,1,saiu_de_vez,617,486,562,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
5dbc33f0-f9eb-11ee-8bc0-655894e3907f-2,1,1,1,1,saiu_de_vez,409,406,413,MEDIO,MEDIO,MEDIO,ALTO,ALTO,ALTO
5e4a45f0-f9a5-11ee-be7b-131e28e67581-2,1,1,1,1,saiu_de_vez,553,533,581,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,BAIXO
5e8ae370-a83c-11f0-843e-dd2c3941bbb6-1,1,1,1,1,saiu_de_vez,623,524,589,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
5ecff3f0-a906-11f0-9751-312b1b9b73c9-1,0,0,0,0,,536,494,514,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5ee39aa0-a914-11f0-9b90-d32bc376c194-1,0,0,0,0,,543,475,487,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5f050120-a91b-11f0-9d89-05654cb699d6-1,0,0,0,0,,567,539,571,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
60bdfc70-da3c-11ed-9522-f94c645403bd-3,1,0,0,0,voltou_pago,789,802,846,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
613311e0-daeb-11ed-8a5e-470fae5336cd-3,0,0,0,0,,409,435,440,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
61af49f0-a8b5-11f0-b509-7bdf8143a810-1,0,0,0,0,,582,474,557,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
61f4dc60-1984-11f0-b112-1f3c1f8a6a55-1,0,0,0,0,,494,409,427,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,ALTO
61fb4be0-a859-11f0-a333-dd3eebfd6eb7-1,1,1,1,1,saiu_de_vez,514,452,453,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
621162b0-1950-11f0-8489-bf876877e6db-1,0,0,0,0,,523,437,489,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
62a8cb60-da0e-11ed-8591-6fcaec12fe62-3,1,1,1,1,saiu_de_vez,409,435,440,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
62b9f990-1962-11f0-ad99-f376662be2c9-1,0,0,0,0,,328,352,362,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
62e594b0-1926-11f0-878d-19fb4da2e01e-2,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
62f8e2e0-1958-11f0-870c-7d748a800bc7-1,0,0,0,0,,638,577,630,BAIXO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
63471ea0-18c3-11f0-a812-832e86463ad8-1,1,1,1,1,saiu_de_vez,584,488,565,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
637bff50-1989-11f0-a70a-33231e851a1f-1,0,0,0,0,,655,683,697,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
63816490-a836-11f0-a799-6b550157d9eb-1,1,1,1,1,saiu_de_vez,511,516,624,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO,BAIXO
63ce46d0-a90c-11f0-99b2-e756da4bfb42-1,0,0,0,0,,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
641cafc0-a91e-11f0-8a89-1396b2091938-1,0,0,0,0,,427,447,487,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
658a7db0-196d-11f0-a2c1-9d843bc291b4-1,0,0,0,0,,448,405,432,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,MEDIO
65bf13f0-a904-11f0-b000-612f74844405-1,0,0,0,0,,562,545,569,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
65ff2c70-a84f-11f0-bd06-493803d6218b-1,1,1,1,1,saiu_de_vez,568,489,482,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
67d31ff0-a88d-11f0-b187-b71935087626-1,1,1,1,1,saiu_de_vez,547,442,460,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
67da4270-195f-11f0-a8db-a9807cec4761-2,0,0,0,0,,591,610,650,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
68277b60-da20-11ed-8d17-a5ef2fb7fb07-3,1,1,1,1,saiu_de_vez,501,503,518,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
684408d0-a84e-11f0-a0a5-71fe749c08cd-1,1,0,0,0,voltou_pago,549,465,479,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
689d9fa0-a900-11f0-88d9-c3e981441348-1,0,0,0,0,,577,524,534,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
68c919e0-189c-11f0-9ac0-8971ad901f74-2,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
694214b0-fa9a-11ee-a460-c115743871c3-2,0,0,0,0,,570,523,582,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,BAIXO
696f2f90-a944-11f0-ad23-694fc7fe7638-1,0,0,0,0,,599,470,492,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
697dd9c0-a93d-11f0-8652-4b3afc0c2734-1,0,0,0,0,,571,507,498,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
69beeec0-a8ab-11f0-83fb-8f0bf3f857ad-1,0,0,0,0,,580,507,581,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
69ea9ec0-a910-11f0-af1e-f1336cddd692-1,0,0,0,0,,588,493,502,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
6a97f830-a880-11f0-ae06-9128eac27d57-1,1,1,1,1,saiu_de_vez,524,448,469,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6ad4fc20-1970-11f0-b275-5744db3b298b-1,0,0,0,0,,600,401,460,MEDIO,MEDIO,MEDIO,BAIXO,ALTO,MEDIO
6b9ca020-a842-11f0-850b-ef34fb546360-1,1,1,1,1,saiu_de_vez,519,461,471,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6bc36590-daca-11ed-a2f0-8384a2482357-3,0,0,0,0,,636,625,675,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
6bd60af0-18cc-11f0-bbd8-c7273da42a95-1,0,0,0,0,,566,467,571,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6bec58b0-a840-11f0-9f86-376fe39f31be-1,1,1,1,1,saiu_de_vez,567,463,487,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6c1bacc0-a956-11f0-b584-8992d3d02107-1,0,0,0,0,,555,482,586,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,BAIXO
6c348d90-a8f6-11f0-a0be-9b894e9a81ae-1,0,0,0,0,,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6c48ca10-f99f-11ee-914b-2ffaf342bce3-4,1,1,1,1,saiu_de_vez,646,697,731,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
6c8a1310-1958-11f0-870c-7d748a800bc7-2,1,1,1,1,saiu_de_vez,635,588,694,BAIXO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
6d6cdc50-1934-11f0-895f-79d2a7f67623-1,0,0,0,0,,573,500,552,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
6d772240-1944-11f0-abfc-3d78cc6f1ede-2,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6d7a2660-18be-11f0-b5be-db8271d77e98-1,1,0,0,0,voltou_pago,676,655,753,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
6d7dca70-196f-11f0-86d9-ad346f73a97c-1,0,0,0,0,,559,453,536,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
6da2d780-db18-11ed-abc8-a17a2fe095e6-3,0,0,0,0,,409,406,413,MEDIO,MEDIO,MEDIO,ALTO,ALTO,ALTO
6df88300-f9f9-11ee-bdd2-6d2c0f5136ad-2,0,0,0,0,,409,435,440,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
6e04c7d0-193a-11f0-b48e-efe5c2284e39-1,0,0,0,0,,544,687,740,MEDIO,BAIXO,BAIXO,MEDIO,BAIXO,MUITO BAIXO
6e4f44a0-f9f0-11ee-86ef-f3f488da6aed-2,1,1,1,1,saiu_de_vez,575,575,638,MEDIO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
6fba28a0-f9d7-11ee-ba26-ab29f5b54415-4,1,1,1,1,saiu_de_vez,665,709,756,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
707cd660-0436-11f0-ae2f-2d29bea0393f-2,1,1,1,1,saiu_de_vez,757,560,577,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
70dd42c0-1967-11f0-9dee-955f7297a9fa-1,0,0,0,0,,300,365,388,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
71033f30-a89f-11f0-9fc2-895f87ac7212-1,0,0,0,0,,497,430,441,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
71612d20-18d5-11f0-8f68-9b5052776399-1,1,1,1,0,voltou_pago,490,375,402,MEDIO,ALTO,MEDIO,MEDIO,ALTO,ALTO
71a7a9a0-18a1-11f0-bc1c-0d9fbfc43eaa-1,1,1,1,1,saiu_de_vez,398,330,387,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
72256260-fa7e-11ee-a2bc-f9915668bda4-2,0,0,0,0,,409,435,440,MEDIO,MEDIO,MEDIO,ALTO,MEDIO,MEDIO
7239d3b0-a8fd-11f0-9de6-3139ad515700-1,0,0,0,0,,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
724417d0-a948-11f0-b62e-bd16551b1fdc-1,0,0,0,0,,534,507,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7274ec80-a82f-11f0-b6bc-4742809165be-1,1,1,1,1,saiu_de_vez,629,539,640,BAIXO,MEDIO,BAIXO,BAIXO,MEDIO,BAIXO
728bba50-6aec-11ee-8cac-97ef7cdc4a38-5,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
736957d0-1896-11f0-804d-ad6139c08d5a-1,1,0,0,0,voltou_pago,484,412,457,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,MEDIO
744b5ba0-d9e4-11ed-9e17-bff17a28b715-3,1,0,0,0,voltou_pago,650,693,763,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
744f31e0-18c0-11f0-9e5b-c16b65e5c45a-1,1,1,1,1,saiu_de_vez,421,383,356,MEDIO,ALTO,ALTO,ALTO,ALTO,ALTO
74bc1300-6a98-11ee-b473-0f03a8d6bebc-5,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
74f44b10-193a-11f0-b48e-efe5c2284e39-1,0,0,0,0,,383,370,405,ALTO,ALTO,MEDIO,ALTO,ALTO,ALTO
76792720-fab5-11ee-9bae-e344ca83faa5-2,0,0,0,0,,409,406,413,MEDIO,MEDIO,MEDIO,ALTO,ALTO,ALTO
76f154c0-1472-11f0-b8d9-c142427d1d0c-1,1,1,1,0,voltou_pago,300,365,388,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
778e68d0-1938-11f0-b48e-efe5c2284e39-1,0,0,0,0,,558,495,559,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
781deb50-a906-11f0-a8fa-47752e47c166-1,0,0,0,0,,506,456,456,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
78434310-a905-11f0-a564-8be6b3769af7-1,0,0,0,0,,558,460,476,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
788973d0-a905-11f0-bb0c-0de31a8cf728-1,0,0,0,0,,563,505,550,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
789cb440-1927-11f0-bcef-5f3f393caf32-2,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
789f0bf0-192c-11f0-b71d-1fddfe79d930-1,0,0,0,0,,532,486,515,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
78d9a980-1964-11f0-9ac2-dff7777e325d-1,1,1,1,0,voltou_pago,572,490,562,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
79ee8cd0-a92b-11f0-9f10-897eb428dcba-1,0,0,0,0,,571,497,504,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
79ef7aa0-1885-11f0-ba32-5d53b64ec195-2,1,1,1,1,saiu_de_vez,604,582,629,BAIXO,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO
7a04f050-a841-11f0-a876-6fb503075387-1,1,1,1,1,saiu_de_vez,569,480,497,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7a94bbf0-a83b-11f0-83f3-f9635d97083c-1,1,1,1,0,voltou_pago,540,508,523,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7ac53a00-18ad-11f0-a960-63356b4f82e9-1,1,1,1,1,saiu_de_vez,520,338,432,MEDIO,ALTO,MEDIO,MEDIO,ALTO,MEDIO
7ad9f730-8a26-11ef-a147-898f9d9eee63-3,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7c555570-a8f0-11f0-980a-e951ed77b36d-1,0,0,0,0,,613,487,563,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
7ca38d00-a862-11f0-a8b2-4fb4069f3966-1,1,1,1,1,saiu_de_vez,504,453,474,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7d242fa0-a91b-11f0-becf-a9fa12c4133b-1,0,0,0,0,,578,553,579,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
7d2ecc10-1912-11f0-8cfc-4d0b9a2ba2ac-2,0,0,0,0,,591,605,639,MEDIO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
7d996dc0-195f-11f0-981a-1b57ce39e259-2,0,0,0,0,,684,716,766,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO,MUITO BAIXO
7dc5e220-a900-11f0-9b46-35dea802f0c8-1,0,0,0,0,,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7e001b10-a8f7-11f0-9bba-83fb73d5abf5-1,1,1,1,1,saiu_de_vez,576,477,504,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
7e07ab00-1982-11f0-b3f7-79d0307fbb14-1,0,0,0,0,,651,602,682,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
7e4847a0-a8f7-11f0-bf62-b1d71535a7ae-1,0,0,0,0,,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7ed330a0-193b-11f0-a935-87b232a154ed-1,0,0,0,0,,419,373,399,MEDIO,ALTO,ALTO,ALTO,ALTO,ALTO
7ee7b260-a8eb-11f0-8548-a7646d2f4e6a-1,0,0,0,0,,549,494,489,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
7f1450c0-a924-11f0-95db-f5de7ae5fea4-1,0,0,0,0,,558,531,590,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,BAIXO
80816590-192a-11f0-b252-1f58638a13c9-2,0,0,0,0,,619,621,649,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO
811c57d0-a84a-11f0-ae9d-9b4a3dcebc9d-1,1,1,1,1,saiu_de_vez,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
